gene_id,gene_name
ENSG00000236480,PKMP1
ENSG00000236483,CTD-3105H18.8
ENSG00000236489,RP11-537I16.2
ENSG00000236499,LINC00896
ENSG00000236507,RP5-1050E16.1
ENSG00000236514,RP11-162G10.5
ENSG00000236519,AL773604.8
ENSG00000236525,AC007278.2
ENSG00000236528,RP1-125I3.2
ENSG00000236529,RP13-254B10.1
ENSG00000236532,AL035610.2
ENSG00000236535,RC3H1-IT1
ENSG00000236542,MED28P7
ENSG00000236552,RPL13AP5
ENSG00000236554,ASNSP3
ENSG00000236567,RP11-39K24.7
ENSG00000236576,RP11-22B10.3
ENSG00000236582,PRPF38AP2
ENSG00000236617,RP11-46H11.12
ENSG00000236618,PITPNA-AS1
ENSG00000236646,LAMTOR5P1
ENSG00000236668,RP11-85O21.2
ENSG00000236670,KRT18P5
ENSG00000236674,RP4-792G4.3
ENSG00000236680,RP11-296P7.4
ENSG00000236682,AC068282.3
ENSG00000236695,HNRNPA1P47
ENSG00000236709,DAPK1-IT1
ENSG00000236723,RP5-1024G6.2
ENSG00000236753,MKLN1-AS
ENSG00000236754,AC004019.13
ENSG00000236756,DNAJC9-AS1
ENSG00000236760,AC019118.3
ENSG00000236778,INTS6-AS1
ENSG00000236782,RP11-96L14.7
ENSG00000236785,AC007248.7
ENSG00000236790,LINC00299
ENSG00000236792,RP11-142L4.2
ENSG00000236804,RPS3AP12
ENSG00000236809,SNX25P1
ENSG00000236810,RP5-886K2.3
ENSG00000236814,RP11-446E9.1
ENSG00000236829,Z97634.3
ENSG00000236830,CBR3-AS1
ENSG00000236833,AC024560.2
ENSG00000236857,RP11-503K16.2
ENSG00000236859,NIFK-AS1
ENSG00000236871,LINC00106
ENSG00000236882,C5orf27
ENSG00000236888,RPS20P5
ENSG00000236901,MIR600HG
ENSG00000236905,RP11-348H3.2
ENSG00000236908,RP5-1063M23.2
ENSG00000236914,RP11-1008C21.2
ENSG00000236915,RP4-651E10.4
ENSG00000236924,RP11-390F4.6
ENSG00000236928,RP11-792A8.1
ENSG00000236929,RP11-699A7.1
ENSG00000236930,RP11-852E15.1
ENSG00000236935,AP003774.1
ENSG00000236941,RP11-366M4.8
ENSG00000236946,HNRNPA1P70
ENSG00000236965,OR52N3P
ENSG00000236977,ANKRD44-IT1
ENSG00000236988,RP11-402K9.1
ENSG00000237003,RP4-612C19.1
ENSG00000237004,ZNRF2P1
ENSG00000237007,KRT18P52
ENSG00000237017,AC012314.8
ENSG00000237036,ZEB1-AS1
ENSG00000237037,NDUFA6-AS1
ENSG00000237054,PRMT5-AS1
ENSG00000237064,EIF3IP1
ENSG00000237094,RP4-669L17.10
ENSG00000237101,RP11-365O16.6
ENSG00000237119,LINC01056
ENSG00000237129,Z95114.7
ENSG00000237135,DDX10P1
ENSG00000237149,ZNF503-AS2
ENSG00000237152,DLEU7-AS1
ENSG00000237153,RP11-132E11.2
ENSG00000237161,RP11-32B5.1
ENSG00000237162,RP11-443F16.1
ENSG00000237166,AC007163.3
ENSG00000237181,AC147651.4
ENSG00000237186,RP11-229A12.2
ENSG00000237187,NR2F1-AS1
ENSG00000237188,RP11-337C18.8
ENSG00000237202,AJ239321.3
ENSG00000237214,RP11-12M9.3
ENSG00000237222,AC090505.6
ENSG00000237226,RPS3AP39
ENSG00000237232,ZNF295-AS1
ENSG00000237238,BMS1P10
ENSG00000237248,LINC00987
ENSG00000237249,RP1-102G20.2
ENSG00000237260,AC073069.2
ENSG00000237263,MAPK6PS3
ENSG00000237272,OR51R1P
ENSG00000237273,RSL24D1P8
ENSG00000237280,RP11-96C23.9
ENSG00000237285,HNRNPA1P2
ENSG00000237296,SMG1P1
ENSG00000237298,TTN-AS1
ENSG00000237300,RP11-522L3.3
ENSG00000237301,RP4-680D5.2
ENSG00000237310,GS1-124K5.4
ENSG00000237349,RP5-1065J22.2
ENSG00000237350,CDC42P6
ENSG00000237352,RP11-145M4.3
ENSG00000237356,AL163953.3
ENSG00000237357,RP11-475I24.3
ENSG00000237359,RP11-509J21.2
ENSG00000237372,RP11-316P17.2
ENSG00000237373,BRWD1-IT1
ENSG00000237378,RP11-473M10.3
ENSG00000237381,RP3-455H14.1
ENSG00000237399,PITRM1-AS1
ENSG00000237406,NDUFA9P1
ENSG00000237413,RP11-183M13.1
ENSG00000237415,NRBF2P3
ENSG00000237424,FOXD2-AS1
ENSG00000237428,LL22NC03-22A12.9
ENSG00000237434,RP11-15P13.1
ENSG00000237438,CECR7
ENSG00000237444,AP001342.1
ENSG00000237461,RP11-554F20.1
ENSG00000237471,AC073115.6
ENSG00000237476,XXbac-B135H6.15
ENSG00000237481,RP4-803J11.2
ENSG00000237489,LINC00959
ENSG00000237491,RP11-206L10.9
ENSG00000237492,OR2L9P
ENSG00000237499,RP11-356I2.4
ENSG00000237505,RP11-76N22.2
ENSG00000237506,RPSAP15
ENSG00000237513,RP11-325F22.2
ENSG00000237520,RP11-443B7.2
ENSG00000237522,NONOP2
ENSG00000237523,LINC00857
ENSG00000237531,RP11-309M23.1
ENSG00000237548,TTLL11-IT1
ENSG00000237550,UBE2Q2P6
ENSG00000237557,RP13-198D9.3
ENSG00000237580,GCSHP3
ENSG00000237590,RP11-20J15.2
ENSG00000237592,IGKV1OR10-1
ENSG00000237594,AP000251.3
ENSG00000237595,RP11-112L6.3
ENSG00000237596,RP13-143G15.4
ENSG00000237604,AP001056.1
ENSG00000237612,AP002856.7
ENSG00000237621,OR9A1P
ENSG00000237624,OXCT2P1
ENSG00000237628,RP11-522L3.4
ENSG00000237631,RP11-72B4.2
ENSG00000237637,FRY-AS1
ENSG00000237638,AC007386.2
ENSG00000237646,HLCS-IT1
ENSG00000237669,HCG4P3
ENSG00000237686,RP5-1120P11.1
ENSG00000237691,IFNWP2
ENSG00000237708,RP11-445O16.2
ENSG00000237709,EEF1A1P28
ENSG00000237711,RP11-39K24.13
ENSG00000237731,RNGTTP1
ENSG00000237732,AC010980.2
ENSG00000237750,AC007740.1
ENSG00000237753,AC079922.3
ENSG00000237757,EEF1A1P30
ENSG00000237766,GGTA2P
ENSG00000237770,SPATA31D2P
ENSG00000237772,AC092620.3
ENSG00000237773,AC003075.4
ENSG00000237775,DDR1-AS1
ENSG00000237788,RP5-1041C10.3
ENSG00000237790,AC009499.2
ENSG00000237797,RP11-472N13.3
ENSG00000237803,LINC00211
ENSG00000237813,AC002066.1
ENSG00000237818,RPS3AP29
ENSG00000237819,AC002454.1
ENSG00000237821,AC083873.4
ENSG00000237827,RP11-332O19.2
ENSG00000237836,PHKA2-AS1
ENSG00000237840,FAM21FP
ENSG00000237842,RP11-110J1.2
ENSG00000237849,NFYAP1
ENSG00000237852,RP4-630A11.3
ENSG00000237854,LINC00674
ENSG00000237859,EEF1A1P31
ENSG00000237861,RP11-332L8.1
ENSG00000237862,RP1-63G5.7
ENSG00000237870,AC073130.1
ENSG00000237876,AKR1B1P4
ENSG00000237877,AC097500.2
ENSG00000237879,LINC00398
ENSG00000237883,DGUOK-AS1
ENSG00000237886,RP11-611D20.2
ENSG00000237892,KLF7-IT1
ENSG00000237903,RP3-404F18.5
ENSG00000237904,RP11-460E7.9
ENSG00000237927,RP3-393E18.2
ENSG00000237939,AC097523.3
ENSG00000237940,AC093642.3
ENSG00000237943,PRKCQ-AS1
ENSG00000237945,LINC00649
ENSG00000237948,Z95114.5
ENSG00000237950,RP11-7O11.3
ENSG00000237953,AC013267.1
ENSG00000237970,TMEM161BP1
ENSG00000237973,hsa-mir-6723
ENSG00000237976,RP11-126K1.6
ENSG00000237977,EIF4HP2
ENSG00000237978,RP11-385J1.2
ENSG00000237984,PTENP1
ENSG00000237989,AP001046.5
ENSG00000238000,RP11-274E7.2
ENSG00000238002,NPAP1P6
ENSG00000238005,RP11-443B7.1
ENSG00000238007,AC024619.2
ENSG00000238009,RP11-34P13.7
ENSG00000238015,RP4-641G12.3
ENSG00000238018,AC093110.3
ENSG00000238035,AC138035.2
ENSG00000238039,AF011889.2
ENSG00000238045,AC009133.14
ENSG00000238057,ZEB2-AS1
ENSG00000238061,RP4-635A23.4
ENSG00000238062,SPATA3-AS1
ENSG00000238063,RP11-329N22.1
ENSG00000238072,RP11-305M3.2
ENSG00000238077,NMNAT1P3
ENSG00000238082,AC009948.7
ENSG00000238090,AC006195.2
ENSG00000238098,ABCA17P
ENSG00000238103,RPL9P7
ENSG00000238105,GOLGA2P5
ENSG00000238109,AC004893.10
ENSG00000238113,RP11-262H14.1
ENSG00000238121,LINC00426
ENSG00000238122,RP11-483I13.2
ENSG00000238123,MID1IP1-AS1
ENSG00000238132,CASC4P1
ENSG00000238137,ARPC3P2
ENSG00000238141,BRWD1-AS1
ENSG00000238145,RP11-346M5.1
ENSG00000238160,AC116366.5
ENSG00000238164,RP3-395M20.8
ENSG00000238184,CD81-AS1
ENSG00000238197,PAXBP1-AS1
ENSG00000238198,RP11-31F15.2
ENSG00000238213,TARDBPP2
ENSG00000238228,OR7E7P
ENSG00000238231,RP11-460I13.6
ENSG00000238241,CCR12P
ENSG00000238260,RP11-46F15.2
ENSG00000238263,RP11-402L1.12
ENSG00000238266,LINC00707
ENSG00000238273,AC012360.6
ENSG00000238276,RP11-245J24.1
ENSG00000238280,RP11-436D10.3
ENSG00000238286,SLC35E1P1
ENSG00000238287,RP11-656D10.3
ENSG00000238290,RP11-431K24.1
ENSG00000238291,RP11-94M14.3
ENSG00000238741,SCARNA7
ENSG00000238795,SCARNA12
ENSG00000239002,SCARNA10
ENSG00000239201,RPL21P106
ENSG00000239203,AC093484.4
ENSG00000239213,RP11-85F14.5
ENSG00000239219,RP11-379K17.4
ENSG00000239247,RN7SL589P
ENSG00000239249,RN7SL757P
ENSG00000239265,CLRN1-AS1
ENSG00000239268,RP11-384F7.2
ENSG00000239272,RPL21P10
ENSG00000239280,RP11-271C24.3
ENSG00000239291,RP5-867C24.1
ENSG00000239293,OR9P1P
ENSG00000239300,RP11-400L8.2
ENSG00000239322,AC007040.7
ENSG00000239332,LINC01119
ENSG00000239335,RP11-745O10.2
ENSG00000239344,RP11-771F20.1
ENSG00000239377,RP4-584D14.6
ENSG00000239396,RN7SL414P
ENSG00000239397,RP11-101K23.1
ENSG00000239405,TMED10P2
ENSG00000239407,LL0XNC01-237H1.2
ENSG00000239415,AP001469.9
ENSG00000239419,RN7SL535P
ENSG00000239445,ST3GAL6-AS1
ENSG00000239453,SIDT1-AS1
ENSG00000239455,RP11-561O4.1
ENSG00000239467,AC007405.6
ENSG00000239468,RN7SL569P
ENSG00000239482,RP11-90K6.1
ENSG00000239503,MARK2P8
ENSG00000239521,GATS
ENSG00000239523,MYLK-AS1
ENSG00000239528,CTB-118N6.1
ENSG00000239544,RP11-109N23.1
ENSG00000239552,HOXB-AS2
ENSG00000239556,AC004951.5
ENSG00000239557,RP11-168J18.6
ENSG00000239569,KMT2E-AS1
ENSG00000239577,RN7SL388P
ENSG00000239600,AP000797.2
ENSG00000239617,RP11-302B13.1
ENSG00000239626,RPSAP41
ENSG00000239636,RP4-728D4.2
ENSG00000239649,MYADML
ENSG00000239650,GUSBP4
ENSG00000239653,PSMD6-AS2
ENSG00000239659,RPL9P31
ENSG00000239665,RP11-295P9.3
ENSG00000239704,CDRT4
ENSG00000239705,RP11-65N13.8
ENSG00000239736,CEACAMP3
ENSG00000239763,AC009120.3
ENSG00000239775,AC017116.11
ENSG00000239783,RP5-1050K3.3
ENSG00000239791,AC002310.7
ENSG00000239820,RN7SL213P
ENSG00000239827,SUGT1P3
ENSG00000239840,RPL23AP72
ENSG00000239861,RP11-690D19.1
ENSG00000239883,RP11-175I17.2
ENSG00000239884,RN7SL608P
ENSG00000239908,RN7SL75P
ENSG00000239910,RN7SL530P
ENSG00000239920,AC015691.13
ENSG00000239921,RP11-59J16.1
ENSG00000239932,RN7SL606P
ENSG00000239941,RP11-246A10.1
ENSG00000239942,RN7SL394P
ENSG00000239945,RP11-34P13.8
ENSG00000239953,RN7SL273P
ENSG00000239969,RP11-163E9.2
ENSG00000239981,OR2A15P
ENSG00000240012,SLC9A9-AS1
ENSG00000240014,RN7SL254P
ENSG00000240015,RP11-90P5.5
ENSG00000240023,RP11-561B11.1
ENSG00000240024,LINC00888
ENSG00000240031,OR9A3P
ENSG00000240036,RP11-587D21.1
ENSG00000240047,RPS3AP32
ENSG00000240057,RP11-572M11.4
ENSG00000240063,RP11-225N10.1
ENSG00000240069,GPAA1P1
ENSG00000240083,RPS3AP22
ENSG00000240089,BMS1P3
ENSG00000240137,RP11-103G8.2
ENSG00000240138,EEF1GP4
ENSG00000240180,RP11-318E3.4
ENSG00000240207,RP11-379F4.4
ENSG00000240219,RP11-430C7.5
ENSG00000240225,ZNF542
ENSG00000240233,RN7SL587P
ENSG00000240240,RP11-146D12.2
ENSG00000240271,RP11-200A13.2
ENSG00000240288,GHRLOS
ENSG00000240291,RP11-499P20.2
ENSG00000240309,RP11-91A15.1
ENSG00000240311,LA16c-306E5.1
ENSG00000240322,RN7SL481P
ENSG00000240328,RP11-841C19.1
ENSG00000240342,RPS2P5
ENSG00000240356,RPL23AP7
ENSG00000240370,RPL13P5
ENSG00000240375,VPS26AP1
ENSG00000240376,RP11-36C20.1
ENSG00000240392,RPL9P3
ENSG00000240393,RP11-768G7.1
ENSG00000240399,RP1-228P16.1
ENSG00000240401,AC012358.8
ENSG00000240411,RPL5P16
ENSG00000240424,RP11-158N24.1
ENSG00000240429,LRRFIP1P1
ENSG00000240435,RPS12P27
ENSG00000240441,RP11-864J10.2
ENSG00000240463,RPS19P3
ENSG00000240474,RN7SL116P
ENSG00000240489,SETP14
ENSG00000240498,CDKN2B-AS1
ENSG00000240527,RP11-429G19.3
ENSG00000240531,RPL21P123
ENSG00000240567,RP11-3P17.4
ENSG00000240589,RN7SL258P
ENSG00000240591,RP11-247I13.11
ENSG00000240616,AD000092.3
ENSG00000240634,RP11-1348G14.1
ENSG00000240669,RP11-555K12.2
ENSG00000240677,MYL6P4
ENSG00000240695,RP11-102M11.1
ENSG00000240710,RP11-430C7.4
ENSG00000240718,RN7SL851P
ENSG00000240724,RPS12P15
ENSG00000240729,CTD-2301A4.3
ENSG00000240731,RP5-890O3.9
ENSG00000240750,RN7SL559P
ENSG00000240755,ERLEC1P1
ENSG00000240758,RP11-155G14.6
ENSG00000240767,RN7SL288P
ENSG00000240770,C21orf91-OT1
ENSG00000240793,UBA52P8
ENSG00000240808,CTD-3236F5.1
ENSG00000240809,RP11-550F7.1
ENSG00000240821,RPL9P25
ENSG00000240823,RN7SL23P
ENSG00000240853,RN7SL328P
ENSG00000240875,LINC00886
ENSG00000240881,RP11-713P14.1
ENSG00000240889,NDUFB2-AS1
ENSG00000240898,RP11-48B14.1
ENSG00000240915,RP11-659E9.2
ENSG00000240929,HIST2H2BB
ENSG00000240951,RP11-91A15.2
ENSG00000240963,RP11-518L10.5
ENSG00000240979,RP11-79D8.2
ENSG00000240996,RP11-80H5.7
ENSG00000241002,RP11-119H12.1
ENSG00000241014,RP11-244H3.1
ENSG00000241015,TPM3P9
ENSG00000241020,RP11-727A23.1
ENSG00000241030,RPL29P24
ENSG00000241032,RN7SL709P
ENSG00000241045,RPL7P43
ENSG00000241057,AC004985.12
ENSG00000241095,CYP51A1P1
ENSG00000241112,RPL29P14
ENSG00000241120,HMGN1P8
ENSG00000241129,RPL22P19
ENSG00000241135,LINC00881
ENSG00000241143,RPL32P9
ENSG00000241155,ARHGAP31-AS1
ENSG00000241156,RN7SL582P
ENSG00000241157,RP11-3K24.1
ENSG00000241163,LINC00877
ENSG00000241170,RP11-147I3.1
ENSG00000241180,RP11-54O7.2
ENSG00000241187,CTC-209L16.1
ENSG00000241188,RN7SL165P
ENSG00000241216,SNAPC5P1
ENSG00000241217,RN7SL809P
ENSG00000241220,RP11-292E2.1
ENSG00000241223,RN7SL39P
ENSG00000241228,RP5-916O11.1
ENSG00000241229,RN7SL443P
ENSG00000241230,RN7SL801P
ENSG00000241280,RP11-221J22.2
ENSG00000241288,RP11-379B18.5
ENSG00000241313,WWTR1-AS1
ENSG00000241316,RP11-81N13.1
ENSG00000241319,SETP6
ENSG00000241347,RN7SL466P
ENSG00000241352,RP11-392P7.1
ENSG00000241357,RP11-758P17.2
ENSG00000241362,RPL36AP43
ENSG00000241369,CT64
ENSG00000241400,RP11-764I5.1
ENSG00000241413,RN7SL441P
ENSG00000241418,RP11-512H23.2
ENSG00000241420,RN7SL505P
ENSG00000241429,EEF1A1P25
ENSG00000241469,LINC00635
ENSG00000241472,PTPRG-AS1
ENSG00000241489,IDS
ENSG00000241490,RP11-553L6.2
ENSG00000241506,PSMC1P1
ENSG00000241520,AC098820.4
ENSG00000241525,AC108004.3
ENSG00000241527,CA15P1
ENSG00000241529,RN7SL767P
ENSG00000241532,AGGF1P3
ENSG00000241535,CBX5P1
ENSG00000241537,RP11-624D20.1
ENSG00000241547,RP11-4K3__A.5
ENSG00000241549,GUSBP2
ENSG00000241563,CORT
ENSG00000241587,RN7SL482P
ENSG00000241596,RP11-326J18.1
ENSG00000241597,CTD-2007H13.1
ENSG00000241627,UBQLN4P1
ENSG00000241634,RP11-381E24.1
ENSG00000241641,RPS23P6
ENSG00000241666,RP3-455J7.4
ENSG00000241678,RP11-732A19.1
ENSG00000241679,RP11-80H8.4
ENSG00000241735,FABP5P3
ENSG00000241741,RPL7AP30
ENSG00000241743,RP5-964N17.1
ENSG00000241745,RN7SL788P
ENSG00000241749,RPSAP52
ENSG00000241764,AC002467.7
ENSG00000241769,LINC00893
ENSG00000241772,AC092620.2
ENSG00000241782,RP11-91P24.1
ENSG00000241787,MTND4P16
ENSG00000241790,ENO1P4
ENSG00000241809,CTD-2207L17.1
ENSG00000241825,RPL7P42
ENSG00000241832,CECR3
ENSG00000241838,LA16c-3G11.7
ENSG00000241860,RP11-34P13.13
ENSG00000241868,RN7SL434P
ENSG00000241882,RP11-637O11.2
ENSG00000241886,RP11-242C19.2
ENSG00000241888,RPSAP37
ENSG00000241889,RP11-435F17.3
ENSG00000241912,RP11-292E2.2
ENSG00000241917,RP11-512N21.1
ENSG00000241923,RP11-425I13.1
ENSG00000241933,RP11-755B10.3
ENSG00000241939,RN7SL517P
ENSG00000241942,RPS20P20
ENSG00000241947,HNRNPA1P24
ENSG00000241956,CTC-340A15.2
ENSG00000241959,RN7SL76P
ENSG00000241962,C2orf15
ENSG00000241963,RN7SL655P
ENSG00000241975,TCEB1P19
ENSG00000241978,AKAP2
ENSG00000241983,RN7SL566P
ENSG00000241985,WWTR1-IT1
ENSG00000241990,RP6-109B7.3
ENSG00000242020,RN7SL68P
ENSG00000242049,DNAJB8-AS1
ENSG00000242060,RPS3AP49
ENSG00000242061,CTD-2555K7.1
ENSG00000242071,RPL7AP6
ENSG00000242073,AC006014.7
ENSG00000242085,RPS20P33
ENSG00000242086,LINC00969
ENSG00000242094,FOXP1-IT1
ENSG00000242097,RP11-64D22.1
ENSG00000242125,SNHG3
ENSG00000242134,RPL5P13
ENSG00000242142,SERBP1P3
ENSG00000242159,ABCF2P1
ENSG00000242170,RN7SL329P
ENSG00000242175,RN7SL127P
ENSG00000242182,RN7SL745P
ENSG00000242193,RP11-568K15.1
ENSG00000242251,RN7SL20P
ENSG00000242252,BGLAP
ENSG00000242256,RN7SL57P
ENSG00000242258,LINC00996
ENSG00000242268,RP11-368I23.2
ENSG00000242272,AK2P2
ENSG00000242278,RP11-382N13.1
ENSG00000242279,RP11-659G9.1
ENSG00000242282,AC108488.4
ENSG00000242285,RPL6P8
ENSG00000242288,RP11-464F9.1
ENSG00000242294,STAG3L5P
ENSG00000242299,RP11-234A1.1
ENSG00000242318,RP11-810D13.1
ENSG00000242324,RP4-576H24.2
ENSG00000242330,RN7SL683P
ENSG00000242337,TFP1
ENSG00000242338,BMS1P4
ENSG00000242352,RP11-403I13.6
ENSG00000242390,RPL6P9
ENSG00000242396,RP11-67L3.5
ENSG00000242412,DBIL5P2
ENSG00000242435,UPK3BP1
ENSG00000242436,RN7SL789P
ENSG00000242444,RP11-320N7.1
ENSG00000242473,KIR2DP1
ENSG00000242479,RP11-383G6.4
ENSG00000242493,RN7SL37P
ENSG00000242512,RP11-416O18.1
ENSG00000242525,OR7E100P
ENSG00000242539,AC007620.3
ENSG00000242553,AP001432.14
ENSG00000242559,RN7SL144P
ENSG00000242562,DCAF13P1
ENSG00000242575,AC012501.3
ENSG00000242583,RP11-379K17.9
ENSG00000242588,RP11-274B21.1
ENSG00000242600,MBL1P
ENSG00000242607,RPS3AP34
ENSG00000242608,RPS23P5
ENSG00000242615,CTC-359D24.3
ENSG00000242622,RP11-18H7.1
ENSG00000242657,RN7SL581P
ENSG00000242667,RP11-745A24.2
ENSG00000242671,RP11-232M24.1
ENSG00000242683,CTB-46B19.1
ENSG00000242686,RP11-1191J2.2
ENSG00000242697,RPL5P12
ENSG00000242707,RN7SL362P
ENSG00000242735,AC018462.3
ENSG00000242737,RP11-562A8.1
ENSG00000242741,RP11-20B7.1
ENSG00000242759,LINC00882
ENSG00000242779,ZNF702P
ENSG00000242791,RP11-651P23.5
ENSG00000242797,GLYCTK-AS1
ENSG00000242798,RP11-506M12.1
ENSG00000242807,RPL26P31
ENSG00000242808,SOX2-OT
ENSG00000242818,RN7SL846P
ENSG00000242829,RPS26P21
ENSG00000242836,RP11-52L11.7
ENSG00000242853,RN7SL749P
ENSG00000242861,RP11-285F7.2
ENSG00000242876,RN7SL812P
ENSG00000242889,RN7SL449P
ENSG00000242931,RPL7P49
ENSG00000242941,CTD-2325P2.2
ENSG00000242945,RPL29P32
ENSG00000242970,AC068522.4
ENSG00000242971,RN7SL233P
ENSG00000242986,RP11-1110J8.1
ENSG00000242999,RN7SL239P
ENSG00000243004,AC005062.2
ENSG00000243005,RN7SL16P
ENSG00000243008,RP11-556N21.1
ENSG00000243015,RN7SL737P
ENSG00000243025,MTAPP1
ENSG00000243033,GAPDHP47
ENSG00000243051,RN7SL269P
ENSG00000243066,RN7SL842P
ENSG00000243071,RP11-613M5.2
ENSG00000243081,RP11-231E6.1
ENSG00000243083,LINC00870
ENSG00000243094,RP11-1084A12.1
ENSG00000243101,RPS3P7
ENSG00000243103,RN7SL452P
ENSG00000243107,AC000120.7
ENSG00000243135,UGT1A3
ENSG00000243155,RP11-46A10.5
ENSG00000243173,RN7SL861P
ENSG00000243175,RP11-58H15.1
ENSG00000243176,RP11-550I24.2
ENSG00000243179,AC110769.3
ENSG00000243199,RP11-408P14.1
ENSG00000243224,RP5-1157M23.2
ENSG00000243225,RP11-7F17.1
ENSG00000243227,RN7SL55P
ENSG00000243234,CTD-2583A14.1
ENSG00000243260,RN7SL558P
ENSG00000243276,RP11-384F7.1
ENSG00000243280,RP11-477G18.2
ENSG00000243287,RPS17P14
ENSG00000243302,RP11-274B21.2
ENSG00000243314,RP11-538P18.1
ENSG00000243319,FGF14-IT1
ENSG00000243323,PTPRVP
ENSG00000243370,RN7SL775P
ENSG00000243373,RN7SL173P
ENSG00000243385,CTD-2110K23.1
ENSG00000243398,RN7SL141P
ENSG00000243403,RP11-330L19.1
ENSG00000243406,MRPS31P5
ENSG00000243410,RP11-245J9.4
ENSG00000243417,RP11-555K12.1
ENSG00000243422,RP11-413E6.1
ENSG00000243431,RPL5P30
ENSG00000243444,PALM2
ENSG00000243445,RP11-715J22.1
ENSG00000243468,INGX
ENSG00000243469,RPL7P51
ENSG00000243479,MNX1-AS1
ENSG00000243488,RN7SL337P
ENSG00000243508,RP11-775J23.2
ENSG00000243532,RN7SL19P
ENSG00000243544,RN7SL172P
ENSG00000243547,HNRNPKP4
ENSG00000243562,RN7SL838P
ENSG00000243568,RP11-2I17.1
ENSG00000243609,RPS2P44
ENSG00000243629,LINC00880
ENSG00000243648,RP11-215P8.1
ENSG00000243650,RN7SL834P
ENSG00000243674,OR7E66P
ENSG00000243679,RP11-274B21.3
ENSG00000243686,RPLP1P11
ENSG00000243694,RP11-6B4.1
ENSG00000243696,RP5-966M1.6
ENSG00000243701,LINC00883
ENSG00000243704,RN7SL105P
ENSG00000243721,RP11-472I20.1
ENSG00000243723,RN7SL393P
ENSG00000243738,RN7SL181P
ENSG00000243742,RPLP0P2
ENSG00000243746,EEF1A1P10
ENSG00000243753,HLA-L
ENSG00000243759,ST13P15
ENSG00000243762,AC006547.8
ENSG00000243770,RN7SL65P
ENSG00000243806,RPL7P18
ENSG00000243819,RN7SL832P
ENSG00000243845,RN7SL30P
ENSG00000243885,RP11-278L15.2
ENSG00000243894,RP11-489M13.1
ENSG00000243900,RN7SL320P
ENSG00000243902,RP1-63G5.5
ENSG00000243911,RN7SL430P
ENSG00000243914,RPL5P14
ENSG00000243918,EIF4BP8
ENSG00000243926,TIPARP-AS1
ENSG00000243930,RPS12P21
ENSG00000243970,PPIEL
ENSG00000243979,RP11-347C18.1
ENSG00000243986,ENO1P3
ENSG00000243988,RPS24P17
ENSG00000244004,RP11-1396O13.2
ENSG00000244009,RP11-227J5.3
ENSG00000244021,RP11-50D9.1
ENSG00000244026,FAM86DP
ENSG00000244041,LINC01011
ENSG00000244055,AC007566.10
ENSG00000244060,RPS2P41
ENSG00000244061,RP11-389C8.1
ENSG00000244062,RP11-404G16.2
ENSG00000244063,AC024704.2
ENSG00000244071,RPL9P33
ENSG00000244089,HMGB1P30
ENSG00000244097,RPS4XP17
ENSG00000244119,PDCL3P4
ENSG00000244124,ATP1B3-AS1
ENSG00000244128,RP11-85M11.2
ENSG00000244144,RP11-757F18.3
ENSG00000244151,RP11-148K1.12
ENSG00000244153,WWP1P1
ENSG00000244157,RP11-190P13.1
ENSG00000244171,PBX2P1
ENSG00000244183,RP11-641C17.1
ENSG00000244193,RP11-379K17.5
ENSG00000244198,RP4-545C24.1
ENSG00000244218,RN7SL81P
ENSG00000244219,GS1-259H13.2
ENSG00000244232,RN7SL698P
ENSG00000244256,RN7SL130P
ENSG00000244257,PKD1P1
ENSG00000244259,AP000797.1
ENSG00000244265,SIAH2-AS1
ENSG00000244270,RPL32P29
ENSG00000244292,OR9N1P
ENSG00000244295,RPS20P21
ENSG00000244300,RP11-475N22.4
ENSG00000244302,PEX5L-AS2
ENSG00000244306,CTD-2314B22.3
ENSG00000244313,RP11-425L10.1
ENSG00000244327,RP11-383G6.3
ENSG00000244332,RP11-119K6.6
ENSG00000244342,LINC00698
ENSG00000244345,RP11-654C22.2
ENSG00000244357,RN7SL145P
ENSG00000244362,KRTAP19-7
ENSG00000244363,RPL7P23
ENSG00000244371,PFN1P8
ENSG00000244378,RPS2P45
ENSG00000244380,RP11-24C3.2
ENSG00000244398,RP11-466H18.1
ENSG00000244470,RP11-395M19.1
ENSG00000244479,OR2A1-AS1
ENSG00000244480,AC005154.7
ENSG00000244502,HDAC11-AS1
ENSG00000244513,CTD-2013N24.2
ENSG00000244534,RN7SL211P
ENSG00000244545,RP11-788A4.1
ENSG00000244558,RP11-445H22.4
ENSG00000244560,RP4-800G7.2
ENSG00000244563,AC006011.4
ENSG00000244618,RN7SL334P
ENSG00000244625,CTA-211A9.5
ENSG00000244627,RP3-449O17.1
ENSG00000244649,CTD-2377D24.6
ENSG00000244653,UBFD1P1
ENSG00000244668,RP11-103G8.1
ENSG00000244671,RN7SL280P
ENSG00000244682,FCGR2C
ENSG00000244693,CTAGE8
ENSG00000244701,RP5-894A10.2
ENSG00000244716,RP11-20O24.4
ENSG00000244720,RP11-402J7.2
ENSG00000244733,RP11-506M13.3
ENSG00000244748,RN7SL153P
ENSG00000244757,RP11-45A16.4
ENSG00000244879,GABPB1-AS1
ENSG00000244945,RP11-1379J22.2
ENSG00000244998,CTD-3064M3.4
ENSG00000245017,RP11-181C3.1
ENSG00000245025,RP11-875O11.1
ENSG00000245059,RP11-303E16.7
ENSG00000245060,LINC00847
